x,y,gid,name,description,media
-87.692513,41.824791,695,2702 W 38TH ST,16,
-87.758072,41.879478,696,5300 W MONROE ST,17,
-87.642715,41.786804,697,5902 S UNION AVE,18,
-87.761703,41.87466,698,400 S LOTUS AVE,19,
-87.702293,41.821617,699,3101 W 39TH PL,20,
-87.669502,42.003941,700,6712 N BOSWORTH AVE,21,
-87.741867,41.792034,701,5558 S CICERO AVE,22,
-87.709534,41.907036,702,1420 N SPAULDING AVE,23,
-87.771912,41.898258,703,5857 W AUGUSTA BLVD,24,
-87.652046,41.695095,704,10931 S RACINE AVE,25,
-87.625328,41.721931,705,32 W 95TH ST,27,
-87.630798,41.794731,706,204 W GARFIELD BLVD,28,
-87.700859,41.778801,707,6300 S ALBANY AVE,29,
-87.75705,41.896942,708,900 N LATROBE AVE,30,
-87.670547,41.801079,709,1825 W 51ST ST,31,
-87.763367,41.880383,710,5500 W MADISON ST,32,
-87.711525,41.895641,711,800 N HOMAN AVE,33,
-87.735718,41.880741,712,4400 W MADISON ST,34,
-87.71817,41.901039,713,3654 W THOMAS ST,35,
-87.716476,41.895691,714,800 N CENTRAL PARK AVE,36,
-87.603577,41.657784,739,13064 S EVANS AVE,64,
-87.604454,41.657154,740,659 E 131ST ST,65,
-87.650139,41.840675,741,2901 S QUINN ST,66,
-87.745995,41.812923,742,4400 S LAMON AVE,67,
-87.626633,41.844215,743,2701 S STATE ST,68,
-87.628212,41.844666,744,2710 S DEARBORN ST,69,
-87.638588,41.906609,745,400 W EVERGREEN AVE,70,
-87.689697,41.815411,746,4300 S ROCKWELL ST,71,
-87.663872,41.856785,747,1834 S LAFLIN ST,72,
-87.62104,41.810093,748,4659 S INDIANA AVE,73,
-87.627731,41.72187,749,142 W 95TH ST,74,
-87.545555,41.733616,750,8901 S BURLEY AVE,75,
-87.623734,41.788174,751,5859 S WABASH AVE,76,
-87.765198,41.884354,752,5600 W WEST END AVE,77,
-87.673958,41.774658,753,6558 S DAMEN AVE,78,
-87.597153,41.725712,754,1101 E 93RD ST,79,
-87.636993,41.776154,755,501 W 65TH ST,80,
-87.564629,41.758942,756,2431 E 75TH ST,81,
-87.758224,41.90958,757,5302 W NORTH AVE,82,
-87.719009,41.858826,758,3731 W 16TH ST,83,
-87.717384,41.854927,759,1901 S LAWNDALE AVE,85,
-87.693367,41.904922,760,2656 W POTOMAC AVE,86,
-87.665161,41.750458,761,1658 W 79TH ST,87,
-87.754791,41.909466,762,5133 W NORTH AVE,88,
-87.763382,41.882343,763,5500 W WASHINGTON BLVD,89,
-87.655319,41.856731,764,1156 W 19TH ST,90,
-87.663284,41.797478,765,5301 S JUSTINE ST,91,
-87.627617,41.707256,766,158 W 103RD ST,92,
-87.631706,41.734192,767,8801 S PRINCETON AVE,93,
-87.679665,42.019302,768,1957 W HOWARD ST,94,
-87.698647,41.871773,769,736 S FRANCISCO AVE,95,
-87.688316,41.764717,770,2600 W 71ST ST,96,
-87.652969,41.735855,771,1159 W 87TH ST,97,
-87.652191,41.791336,772,5659 S ABERDEEN ST,98,
-87.547523,41.741837,773,8424 S BAKER AVE,99,
-87.643723,41.79287,774,5559 S EMERALD AVE,100,
-87.657707,41.973183,775,1101 W ARGYLE ST,101,
-87.657722,41.990147,776,1084 W THORNDALE AVE,102,
-87.659561,41.750561,777,1428 W 79TH ST,103,
-87.672195,41.767555,778,6959 S WINCHESTER AVE,104,
-87.73568,41.883156,779,4401 W WEST END AVE,105,
-87.662933,41.770187,780,6800 S JUSTINE ST,106,
-87.530678,41.718529,781,9559 S AVENUE L,107,
-87.554977,41.717079,782,9801 S MUSKEGON AVE,108,
-87.753098,41.888706,783,460 N LECLAIRE AVE,109,
-87.546082,41.65263,784,13358 S BRANDON AVE,110,
-87.560577,41.700764,785,10701 S HOXIE AVE,111,
-87.674133,41.794708,786,5459 S DAMEN AVE,112,
-87.74588,41.895054,787,4800 W CHICAGO AVE,113,
-87.727959,41.917042,788,4035 W ARMITAGE AVE,114,
-87.563965,41.751389,789,7900 S ESSEX AVE,115,
-87.646446,41.85078,790,35 W 23RD ST,116,
-87.604485,41.807549,791,4800 S DREXEL BLVD,117,
-87.603752,41.800156,792,5245 S DREXEL AVE,118,
-87.699547,41.989609,793,5958 N CALIFORNIA AVE,119,
-87.670738,41.997604,794,6358 N CLARK ST,120,
-87.772919,41.911285,795,1700 N MAYFIELD AVE,121,
-87.760513,41.878258,796,5451 W ADAMS ST,122,
-87.750435,41.880322,797,5001 W MADISON ST,123,
-87.745857,41.910568,798,1627 N CICERO AVE,124,
-87.679878,41.883808,799,2125 W MAYPOLE AVE,125,
-87.561752,41.759815,800,7463 S COLFAX AVE,126,
-87.557838,41.748013,801,8100 S MANISTEE AVE,127,
-87.55912,41.75164,802,7900 S MARQUETTE AVE,128,
-87.723465,41.856838,803,1801 S HARDING AVE,129,
-87.66111,41.807629,804,4757 S BISHOP ST,130,
-87.694267,41.919167,805,2701 W FRANCIS PL,131,
-87.72345,41.879028,806,3902 W WILCOX ST,133,
-87.749428,41.878418,807,200 S LAVERGNE AVE,134,
-87.749443,41.879341,808,100 S LAVERGNE AVE,135,
-87.743225,41.891376,809,4703 W OHIO ST,136,
-87.732506,41.745785,810,4432 W 81ST ST,137,
-87.728302,41.774815,811,4233 W 65TH ST,138,
-87.700394,41.848011,812,2400 S SACRAMENTO AVE,139,
-87.682541,41.833755,813,3301 S OAKLEY AVE,140,
-87.73188,41.878654,814,4259 W WILCOX ST,142,
-87.695152,41.84774,815,2401 S CALIFORNIA AVE,143,
-87.692543,41.828449,816,2700 W 36TH ST,144,
-87.703392,41.824566,817,3158 W 38TH ST,145,
-87.679443,41.835621,818,2161 W 32ND ST,146,
-87.691795,41.846367,819,2659 W 25TH ST,147,
-87.751617,41.881615,820,5059 W WASHINGTON BLVD,148,
-87.752014,41.89296,821,5059 W HURON ST,149,
-87.696594,41.853863,822,2824 W 21ST ST,150,
-87.686974,41.817287,823,4201 S CAMPBELL AVE,152,
-87.746063,41.882988,824,4831 W WEST END AVE,153,
-87.759933,41.922436,825,2300 N LOREL AVE,154,
-87.749847,41.894825,826,4959 W CHICAGO AVE,155,
-87.670906,41.856689,827,1833 S WOOD ST,156,
-87.682228,41.855621,828,2259 W 19TH ST,157,
-87.679726,41.853825,829,2159 W 21ST ST,158,
-87.676147,41.856953,830,1824 S DAMEN AVE,159,
-87.653313,41.855591,831,1958 S CARPENTER ST,160,
-87.643082,41.859493,832,1624 S DESPLAINES ST,161,
-87.722427,41.890087,833,500 N AVERS AVE,162,
-87.71833,41.866138,834,3731 W ROOSEVELT RD,163,
-87.651443,41.763077,835,7201 S ABERDEEN ST,164,
-87.631454,41.852654,836,163 W CERMAK RD,165,
-87.631836,41.84996,837,2331 S WENTWORTH AVE,166,
-87.73587,41.803814,838,4900 S KILBOURN AVE,167,
-87.660072,41.767551,839,6959 S BISHOP ST,168,
-87.652878,41.771297,840,6759 S MAY ST,169,
-87.633514,41.75069,841,359 W 79TH ST,170,
-87.634285,41.757885,842,7501 S STEWART AVE,171,
-87.645599,41.7714,843,6759 S GREEN ST,172,
-87.667244,41.763844,844,7159 S HERMITAGE AVE,173,
-87.661484,41.762081,845,1479 W 72ND PL,174,
-87.730057,41.771084,846,6700 S KILDARE AVE,175,
-87.733093,41.793209,847,4400 W 55TH ST,176,
-87.681923,41.77095,848,6759 S CLAREMONT AVE,177,
-87.734795,41.776585,849,6401 S KILBOURN AVE,178,
-87.731972,41.78968,850,4346 W 57TH ST,179,
-87.717361,41.766647,851,6947 S HAMLIN AVE,181,
-87.651237,41.836002,852,3202 S MORGAN ST,182,
-87.67012,41.826607,853,3701 S WOOD ST,183,
-87.653404,41.940014,854,958 W BELMONT AVE,184,
-87.711861,41.863972,855,3459 W 13TH PL,186,
-87.723122,41.870613,856,3901 W POLK ST,187,
-87.725586,41.872704,857,648 S PULASKI RD,188,
-87.702087,41.851681,858,3059 W CERMAK RD,189,
-87.729866,41.8517,859,4202 W CERMAK RD,190,
-87.754074,41.8922,860,653 N LEAMINGTON AVE,191,
-87.755005,41.883209,861,125 N LARAMIE AVE,192,
-87.735802,41.88208,862,4402 W WASHINGTON BLVD,193,
-87.709373,41.88549,863,3334 W WALNUT ST,194,
-87.733253,41.883369,864,4300 W WEST END AVE,196,
-87.733269,41.88467,865,4300 W MAYPOLE AVE,197,
-87.709259,41.902817,866,3302 W DIVISION ST,198,
-87.659882,41.792908,867,5558 S LOOMIS BLVD,200,
-87.688782,41.903126,868,2458 W DIVISION ST,201,
-87.620338,41.718868,869,9659 S MICHIGAN AVE,203,
-87.683708,41.878017,870,259 S OAKLEY BLVD,204,
-87.685913,41.902889,871,2357 W DIVISION ST,205,
-87.643234,41.807629,872,4754 S UNION AVE,208,
-87.694382,41.820324,873,4033 S CALIFORNIA AVE,209,
-87.708664,41.851852,874,3326 W CERMAK RD,210,
-87.631714,41.725452,875,9331 S HARVARD AVE,211,
-87.616539,41.80217,876,402 E 51ST ST,212,
-87.689056,41.791752,877,5600 S ROCKWELL ST,213,
-87.665146,41.990021,878,5932 N GLENWOOD AVE,214,
-87.672142,42.00304,879,6661 N CLARK ST,215,
-87.679581,41.976158,880,2002 W FOSTER AVE,216,
-87.716759,41.778614,881,3757 W 63RD ST,218,
-87.665619,41.690536,882,1730 W MONTEREY AVE,219,
-87.600922,41.707664,883,920 E 103RD ST,220,
-87.617401,41.823627,884,3900 S DR MARTIN LUTHER KING JR DR,221,
-87.618111,41.83847,885,350 E 31ST ST,222,
-87.747696,41.916771,886,4831 W ARMITAGE AVE,223,
-87.737251,41.91687,887,4425 W ARMITAGE AVE,224,
-87.723747,41.802315,888,5002 S ARCHER AVE,225,
-87.708054,41.85886,889,1600 S SPAULDING AVE,226,
-87.705917,41.878277,890,201 S KEDZIE AVE,227,
-87.739304,41.929733,891,2700 N KILBOURN AVE,228,
-87.754433,41.93885,892,5100 W BELMONT AVE,229,
-87.586388,41.780552,893,6301 S STONY ISLAND AVE,230,
-87.637283,41.690388,894,11201 S WALLACE ST,231,
-87.603813,41.813053,895,4501 S DREXEL BLVD,232,
-87.588959,41.802303,896,5101 S HARPER AVE,233,
-87.605133,41.751354,897,800 E 79TH ST,234,
-87.783684,41.936642,898,6300 W BARRY AVE,236,
-87.767548,41.889938,899,543 N WALLER AVE,237,
-87.713425,41.965698,900,4652 N KIMBALL AVE,238,
-87.780762,41.792206,901,6353 W 55TH ST,239,
-87.701035,41.870895,902,802 S SACRAMENTO BLVD,240,
-87.733841,41.911514,903,4301 W WABANSIA AVE,241,
-87.642822,41.794399,904,700 W GARFIELD BLVD,242,
-87.700623,41.86731,905,1157 S SACRAMENTO BLVD,243,
-87.653481,41.747623,906,8059 S RACINE AVE,245,
-87.763504,41.884476,907,204 N PINE AVE,246,
-87.746971,41.936485,908,3058 N CICERO AVE,248,
-87.590843,41.7677,909,1401 E 70TH ST,251,
-87.595543,41.764008,910,1201 E 72ND ST,252,
-87.591476,41.758572,911,1359 E 75TH ST,253,
-87.729027,41.740135,912,4301 W 84TH ST,254,
-87.709511,41.90387,913,3300 W CRYSTAL ST,258,
-87.694191,41.87394,914,2714 W HARRISON ST,259,
-87.704582,41.793308,915,5501 S SAWYER AVE,260,
-87.773476,41.92416,916,2406 N MARMORA AVE,272,
-87.715736,41.918346,917,3558 W MC LEAN AVE,273,
-87.667572,41.899193,918,958 N ASHLAND AVE,276,
-87.754562,41.89513,919,5132 W CHICAGO AVE,277,
-87.696259,41.883709,920,125 N CALIFORNIA AVE,278,
-87.729912,41.740005,921,8401 S KOLIN AVE,279,
-87.600586,41.778484,922,6410 S ELLIS AVE,281,
-87.768486,41.885845,923,300 N WALLER AVE,282,
-87.73455,41.741344,924,4532 W 83RD PL,283,
-87.609673,41.730484,925,9020 S ST LAWRENCE AVE,285,
-87.612022,41.729134,926,9100 S EBERHART AVE,286,
-87.672585,41.828388,927,3601 S WOLCOTT AVE,287,
-87.665092,41.806591,928,4800 S ASHLAND AVE,288,
-87.670097,41.812,929,4500 S WOOD ST,289,
-87.671227,41.808655,930,1834 W 47TH ST,290,
-87.698952,41.878452,931,2902 W ADAMS ST,291,
-87.713745,41.917469,932,3502 W ARMITAGE AVE,292,
-87.729088,41.915401,933,4100 W CORTLAND ST,294,
-87.681969,41.802853,934,5000 S OAKLEY AVE,296,
-87.637047,41.768753,935,6901 S NORMAL BLVD,297,
-87.6688,41.775566,936,6501 S WOOD ST,298,
-87.743538,41.812054,937,4458 S CICERO AVE,300,
-87.725647,41.876961,938,300 S PULASKI RD,301,
-87.557793,41.73378,939,2710 E 89TH ST,302,
-87.729942,41.855942,940,1850 S KEELER AVE,303,
-87.72126,41.891926,941,600 N HAMLIN AVE,304,
-87.606171,41.78384,942,6100 S COTTAGE GROVE AVE,305,
-87.571579,41.765938,943,7100 S PAXTON AVE,306,
-87.755547,41.888294,944,442 N LARAMIE AVE,307,
-87.625488,41.685207,945,101 W 115TH ST,308,
-87.620644,41.676739,946,11958 S MICHIGAN AVE,309,
-87.721481,41.899254,947,1000 N HAMLIN AVE,310,
-87.671394,42.01944,948,1600 W HOWARD ST,311,
-87.649117,41.78714,949,958 W 59TH ST,312,
-87.615898,41.783665,950,6100 S DR MARTIN LUTHER KING JR DR,313,
-87.765442,41.918739,951,5600 W GRAND AVE,314,
-87.759964,41.917557,952,5359 W GRAND AVE,315,
-87.760765,41.920582,953,2201 N LONG AVE,316,
-87.761078,41.918041,954,5402 W GRAND AVE,317,
-87.684624,41.877411,955,2327 W JACKSON BLVD,318,
-87.694954,41.828773,956,3558 S CALIFORNIA AVE,319,
-87.69664,41.846302,957,2859 W 25TH ST,320,
-87.668907,41.766472,958,7000 S WOOD ST,321,
-87.667656,41.765652,959,7058 S HERMITAGE AVE,322,
-87.684418,41.769085,960,6859 S ARTESIAN AVE,323,
-87.660126,41.769382,961,6859 S BISHOP ST,325,
-87.666542,41.769291,962,6858 S PAULINA ST,326,
-87.654495,41.728683,963,1234 W 91ST ST,327,
-87.644112,41.93935,964,3159 N BROADWAY,328,
-87.651306,41.907764,965,1459 N KINGSBURY ST,329,
-87.708298,41.825115,966,3359 W 37TH PL,330,
-87.692276,41.918919,967,2120 N BINGHAM ST,331,
-87.694656,41.900082,968,2703 W CORTEZ ST,332,
-87.574326,41.737839,969,8659 S CHAPPEL AVE,333,
-87.572266,41.736919,970,8700 S MERRILL AVE,334,
-87.720825,41.787926,971,3900 W 58TH ST,335,
-87.727959,41.783859,972,6000 S KEELER AVE,336,
-87.659264,41.769398,973,6858 S LOOMIS BLVD,337,
-87.557793,41.73378,974,2710 E 89TH ST,338,
-87.710762,41.96833,975,3299 W LAWRENCE AVE,339,
-87.717133,41.968277,976,3533 W LAWRENCE AVE,340,
-87.776649,41.780659,977,6140 S MELVINA AVE,341,
-87.779205,41.790451,978,5625 S MOBILE AVE,342,
-87.727478,41.773121,979,4233 W 66TH ST,343,
-87.640533,41.899288,980,921 N CLEVELAND AVE,344,
-87.640373,41.897385,981,815 N CLEVELAND AVE,345,
-87.640999,41.898266,982,855 N MOHAWK ST,346,
-87.640831,41.899593,983,954 N CLEVELAND AVE,348,
-87.641075,41.899586,984,955 N MOHAWK ST,349,
-87.62648,41.841682,985,2901 S STATE ST,350,
-87.62896,41.838268,986,3000 S FEDERAL ST,351,
-87.628906,41.84087,987,2918 S FEDERAL ST,352,
-87.628654,41.841339,988,100 W 29TH ST,353,
-87.641739,41.897923,989,865 N CAMBRIDGE AVE,354,
-87.729965,41.85675,990,1800 S KEELER AVE,356,
-87.694069,41.882122,991,2700 W WARREN BLVD,358,
-87.728928,41.903667,992,1232 N KARLOV AVE,359,
-87.721542,41.902596,993,3801 W DIVISION ST,360,
-87.722298,41.886459,994,345 N AVERS AVE,361,
-87.716324,41.901093,995,1101 N CENTRAL PARK AVE,362,
-87.715385,41.899235,996,3534 W AUGUSTA BLVD,363,
-87.720085,41.893787,997,700 N RIDGEWAY AVE,364,
-87.695259,41.880939,998,2759 W MADISON ST,365,
-87.679169,41.878773,999,2100 W ADAMS ST,366,
-87.675316,41.991997,1000,6100 N RAVENSWOOD AVE,367,
-87.670631,41.704292,1001,10431 S LONGWOOD DR,368,
-87.668968,41.688171,1002,11300 S HERMOSA AVE,369,
-87.611084,41.82016,1003,617 E 41ST ST,370,
-87.755096,41.877399,1004,232 S LARAMIE AVE,371,
-87.594879,41.783123,1005,6158 S KIMBARK AVE,372,
-87.613632,41.809944,1006,4659 S VINCENNES AVE,374,
-87.559845,41.744347,1007,8301 S SAGINAW AVE,375,
-87.719986,41.968201,1008,3659 W LAWRENCE AVE,377,
-87.670029,42.005432,1009,1600 W PRATT BLVD,378,
-87.656677,41.968933,1010,1059 W LAWRENCE AVE,379,
-87.685051,41.779041,1011,6300 S ARTESIAN AVE,380,
-87.589928,41.754475,1012,7700 S SOUTH CHICAGO AVE,381,
-87.691322,41.908291,1013,2555 W LE MOYNE ST,382,
-87.761459,41.873749,1014,501 S LOTUS AVE,383,
-87.576378,41.765957,1015,7100 S JEFFERY BLVD,384,
-87.582977,41.767731,1016,7000 S EAST END AVE,385,
-87.639854,41.907269,1017,1346 N HUDSON AVE,386,
-87.694435,41.82391,1018,3825 S CALIFORNIA AVE,387,
-87.619118,41.830704,1019,3501 S GILES AVE,388,
-87.694336,41.818455,1020,4159 S CALIFORNIA AVE,389,
-87.69046,41.811775,1021,4501 S TALMAN AVE,390,
-87.698921,41.882999,1022,100 N FRANCISCO AVE,391,
-87.722855,41.775703,1023,6458 S PULASKI RD,392,
-87.726067,41.79031,1024,4115 W 56TH PL,395,
-87.620308,41.769115,1025,6900 S INDIANA AVE,396,
-87.72805,41.971931,1026,5001 N PULASKI RD,397,
-87.698792,41.879089,1027,132 S FRANCISCO AVE,398,
-87.661278,41.857841,1028,1801 S LOOMIS ST,399,
-87.755424,41.885731,1029,5200 W FULTON ST,400,
-87.757851,41.885693,1030,5300 W FULTON ST,401,
-87.755394,41.884109,1031,162 N LARAMIE AVE,402,
-87.659813,41.705963,1032,10343 S CHURCH ST,403,
-87.66008,41.707432,1033,1500 W 102ND PL,404,
-87.668121,41.728275,1034,1805 W 91ST PL,405,
-87.687599,41.871914,1035,2459 W LEXINGTON ST,406,
-87.661636,41.781136,1036,6201 S LAFLIN ST,407,
-87.683144,42.018097,1037,7500 N HOYNE AVE,409,
-87.670021,42.02132,1038,1558 W JONQUIL TER,410,
-87.637924,41.712246,1039,10001 S WALLACE ST,411,
-87.616585,41.682476,1040,11601 S PRAIRIE AVE,412,
-87.62188,41.697876,1041,10801 S WABASH AVE,413,
-87.619461,41.701069,1042,10645 S EDBROOKE AVE,414,
-87.617134,41.651718,1043,13401 S INDIANA AVE,415,
-87.607185,41.700527,1044,10667 S CHAMPLAIN AVE,416,
-87.606796,41.723099,1045,9401 S BURNSIDE AVE,417,
-87.61116,41.707279,1046,501 E 103RD ST,418,
-87.618446,41.692432,1047,11102 S INDIANA AVE,419,
-87.61528,41.678204,1048,328 E 119TH ST,420,
-87.620087,41.707111,1049,10301 S MICHIGAN AVE,421,
-87.621155,41.692501,1050,11100 S MICHIGAN AVE,422,
-87.620491,41.703117,1051,10501 S MICHIGAN AVE,423,
-87.612297,41.691608,1052,11160 S VERNON AVE,424,
-87.627129,41.663479,1053,200 W 127TH ST,425,
-87.69696,41.899178,1054,2801 W AUGUSTA BLVD,426,
-87.657387,41.855923,1055,1901 S ALLPORT ST,427,
-87.661163,41.859386,1056,1629 S LOOMIS ST,428,
-87.654915,41.965542,1057,4602 N SHERIDAN RD,429,
-87.684288,41.764778,1058,2426 W 71ST ST,430,
-87.713806,41.887535,1059,3502 W CARROLL AVE,431,
-87.729393,41.876907,1060,4159 W JACKSON BLVD,433,
-87.694366,41.86438,1061,1301 S FAIRFIELD AVE,434,
-87.728516,41.884781,1062,4102 W MAYPOLE AVE,435,
-87.729935,41.914288,1063,1855 N KEDVALE AVE,437,
-87.606506,41.817554,1064,4259 S COTTAGE GROVE AVE,438,
-87.697639,41.853851,1065,2860 W 21ST ST,439,
-87.692139,41.899445,1066,2600 W AUGUSTA BLVD,440,
-87.796295,41.784714,1067,7001 W 59TH ST,441,
-87.748322,41.803772,1068,5003 W 49TH ST,442,
-87.760162,41.79805,1069,5200 S LINDER AVE,443,
-87.787285,41.781055,1070,6101 S NATOMA AVE,445,
-87.750298,41.888447,1071,421 N LAVERGNE AVE,446,
-87.747108,41.892109,1072,4859 W ERIE ST,447,
-87.746964,41.888542,1073,4859 W HUBBARD ST,448,
-87.75148,41.955311,1074,4956 W BELLE PLAINE AVE,449,
-87.713783,41.858803,1075,1601 S DRAKE AVE,450,
-87.723053,41.917542,1076,2010 N AVERS AVE,451,
-87.729149,41.917057,1077,4101 W ARMITAGE AVE,452,
-87.731529,41.909904,1078,4200 W NORTH AVE,454,
-87.72345,41.931938,1079,3832 W DIVERSEY AVE,455,
-87.543945,41.698952,1080,10800 S BUFFALO AVE,456,
-87.545799,41.729931,1081,9100 S BURLEY AVE,457,
-87.537498,41.706184,1082,10401 S AVENUE M,458,
-87.742378,41.777603,1083,6340 S CICERO AVE,459,
-87.719734,41.763947,1084,7101 S SPRINGFIELD AVE,460,
-87.751114,41.776119,1085,5210 W 64TH ST,461,
-87.732605,41.787872,1086,5799 S KOSTNER AVE,462,
-87.661461,41.85527,1087,1400 W CULLERTON ST,464,
-87.683258,41.850124,1088,2300 S OAKLEY AVE,465,
-87.681381,41.847439,1089,2220 W COULTER ST,466,
-87.684715,41.869068,1090,2328 W TAYLOR ST,468,
-87.658981,41.856857,1091,1834 S THROOP ST,469,
-87.745567,41.876919,1092,4800 W JACKSON BLVD,470,
-87.635025,41.852875,1093,2200 S ARCHER AVE,472,
-87.636505,41.848785,1094,2429 S STEWART AVE,473,
-87.758125,41.893082,1095,5300 W HURON ST,475,
-87.728355,41.883495,1096,200 N KARLOV AVE,476,
-87.696106,41.868149,1097,1100 S CALIFORNIA AVE,477,
-87.671959,41.991486,1098,6030 N PAULINA ST,478,
-87.684486,41.8647,1099,1300 S HEATH AVE,479,
-87.727249,41.90004,1100,1059 N KEYSTONE AVE,480,
-87.717598,41.891956,1101,600 N MONTICELLO AVE,481,
-87.722725,41.900127,1102,1060 N AVERS AVE,482,
-87.725212,41.901226,1103,1112 N HARDING AVE,483,
-87.719955,41.889805,1104,3731 W FERDINAND ST,484,
-87.69191,41.850262,1105,2658 W 23RD ST,485,
-87.717369,41.896461,1106,855 N MONTICELLO AVE,486,
-87.698753,41.886642,1107,301 N FRANCISCO AVE,487,
-87.725952,41.897388,1108,901 N PULASKI RD,488,
-87.669556,41.884373,1109,134 N PAULINA ST,489,
-87.655563,41.918262,1110,2001 N SEMINARY AVE,490,
-87.644653,41.91927,1111,2059 N HOWE ST,491,
-87.634789,41.905849,1112,204 W GOETHE ST,492,
-87.674675,41.99276,1113,6123 N RAVENSWOOD AVE,493,
-87.711555,41.985413,1114,5732 N SPAULDING AVE,494,
-87.661118,41.965538,1115,4600 N MAGNOLIA AVE,495,
-87.748451,41.882961,1116,4927 W WEST END AVE,496,
-87.72403,41.902866,1117,1200 N SPRINGFIELD AVE,497,
-87.625656,41.868221,1118,1159 S WABASH AVE,498,
-87.685013,41.706532,1119,2520 W 103RD ST,499,
-87.707527,41.972298,1120,5000 N TROY ST,500,
-87.620712,41.864288,1121,258 E 14TH ST,502,
-87.728058,41.97303,1122,5061 N PULASKI RD,503,
-87.686684,41.828571,1123,2440 W 36TH ST,504,
-87.743553,41.918217,1124,2055 N KILPATRICK AVE,505,
-87.729576,41.992111,1125,4024 W GLENLAKE AVE,506,
-87.599968,41.802189,1126,5100 S GREENWOOD AVE,507,
-87.656586,41.947224,1127,3600 N CLARK ST,509,
-87.654053,41.947433,1128,3601 N SHEFFIELD AVE,510,
-87.651016,41.939781,1129,841 W BELMONT AVE,511,
-87.630241,41.7799,1130,6300 S WENTWORTH AVE,512,
-87.634483,41.797791,1131,5300 S SHIELDS AVE,513,
-87.664406,41.885494,1132,200 N LAFLIN ST,514,
-87.706718,41.883747,1133,3200 W MAYPOLE AVE,515,
-87.682701,41.751339,1134,7831 S WESTERN AVE,516,
-87.585274,41.747643,1135,8101 S STONY ISLAND AVE,518,
-87.58564,41.729012,1136,9132 S STONY ISLAND AVE,519,
-87.5849,41.72858,1137,9133 S STONY ISLAND AVE,520,
-87.584885,41.727448,1138,9211 S STONY ISLAND AVE,521,
-87.731674,41.919125,1139,2100 N KEELER AVE,522,
-87.733734,41.918217,1140,2059 N KILDARE AVE,524,
-87.682022,41.802177,1141,2300 W 50TH PL,525,
-87.603271,41.705776,1142,858 E 104TH ST,531,
-87.601799,41.764015,1143,7201 S INGLESIDE AVE,533,
-87.770569,41.885784,1144,5826 W FULTON ST,536,
-87.667328,41.799263,1145,5200 S PAULINA ST,538,
-87.657578,41.799503,1146,1301 W 52ND ST,539,
-87.69931,41.81728,1147,4196 S ARCHER AVE,540,
-87.747002,41.889408,1148,4859 W FERDINAND ST,541,
-87.65612,41.706863,1149,1302 W 103RD ST,542,
-87.655113,41.975391,1150,5100 N SHERIDAN RD,544,
-87.731781,41.875332,1151,4258 W VAN BUREN ST,546,
-87.741722,41.876106,1152,4658 W GLADYS AVE,601,
-87.694901,41.997578,1153,2601 W DEVON AVE,602,
-87.686066,41.997723,1154,2229 W DEVON AVE,603,
-87.675591,41.994225,1155,1801 W GRANVILLE AVE,604,
-87.611443,41.765583,1156,7101 S RHODES AVE,605,
-87.630539,41.72184,1157,260 W 95TH ST,606,
-87.617622,41.789124,1158,5800 S CALUMET AVE,607,
-87.643234,41.77417,1159,731 W 66TH ST,609,
-87.734581,41.860321,1160,1503 S KOSTNER AVE,610,
-87.770035,41.882305,1161,5800 W WASHINGTON BLVD,611,
-87.633049,41.803444,1162,5001 S PRINCETON AVE,612,
-87.558975,41.737148,1163,2659 E 87TH ST,613,
-87.661125,42.005711,1164,6800 N SHERIDAN RD,614,
-87.709267,41.868053,1165,3345 W FILLMORE ST,615,
-87.612061,41.774647,1166,6600 S RHODES AVE,616,
-87.643883,41.737122,1167,8648 S HALSTED ST,617,
-87.69799,41.915482,1168,1899 N MOZART ST,618,
-87.762238,41.906837,1169,1458 N LOTUS AVE,619,
-87.665253,41.777428,1170,6401 S MARSHFIELD AVE,620,
-87.702103,41.820724,1171,4000 S ALBANY AVE,621,
-87.694351,41.906494,1172,1399 N WASHTENAW AVE,622,
-87.71331,41.962856,1173,3401 W SUNNYSIDE AVE,623,
-87.725548,41.902851,1174,3958 W DIVISION ST,624,
-87.726357,41.899242,1175,1002 N PULASKI RD,625,
-87.745537,41.892105,1176,627 N CICERO AVE,626,
-87.588882,41.77319,1177,6700 S BLACKSTONE AVE,627,
-87.664757,41.794106,1178,1600 W GARFIELD BLVD,628,
-87.663849,41.762981,1179,7200 S ASHLAND AVE,629,
-87.695992,41.778889,1180,6300 S FRANCISCO AVE,630,
-87.699661,41.778816,1181,6300 S WHIPPLE ST,631,
-87.731354,41.902779,1182,1202 N KEELER AVE,632,
-87.722885,41.866009,1183,1200 S SPRINGFIELD AVE,633,
-87.771324,41.909229,1184,5817 W NORTH AVE,634,
-87.722633,41.897415,1185,900 N AVERS AVE,635,
-87.644676,41.768623,1186,6900 S HALSTED ST,636,
-87.644981,41.866581,1187,1201 S UNION AVE,637,
-87.717819,41.899284,1188,1000 N MONTICELLO AVE,638,
-87.774269,41.901245,1189,1158 N MASON AVE,639,
-87.722458,41.866989,1190,3899 W GRENSHAW ST,640,
-87.574043,41.726013,1191,2033 E 93RD ST,641,
-87.608025,41.772907,1192,6701 S LANGLEY AVE,642,
-87.645432,41.764996,1193,7101 S GREEN ST,643,
-87.577934,41.765854,1194,7101 S EUCLID AVE,644,
